日期,w1_L(d-7),w2_L(d-14),w3_典型日,u1_P(d-1),u2_P(d-2),u3_典型日,计划购电量/kWh,计划购电费/元,紧急购电量/kWh,紧急购电费/元,平衡残差/kWh,储电量最小/kWh,储电量最大/kWh
2025-04-15,0.5999999992,0.20000000040000004,0.20000000040000004,0.39999999980000006,0.5999999991999999,9.999999970000019e-10,56360.174746062636,33516.07995328057,665.5232775106093,4492.514104237909,2.4868995751603507e-13,1200.0,10800.0
2025-04-16,0.9999999974447886,1.3945432029210364e-09,1.160668314561089e-09,0.17481208494739137,0.8251879142398452,8.12763412313291e-10,55890.283194310556,33180.80934422719,3551.2526754914747,23328.146501758933,3.019806626980426e-13,1200.0,10542.66841421661
2025-04-17,9.99999997000002e-10,0.5999999992,0.3999999998000001,9.999999970000019e-10,0.39999999980000006,0.5999999991999999,58949.67234036802,35063.26226055794,214.22246411268787,1416.4580497221857,1.1368683772161603e-13,1200.0,10800.0
2025-04-18,0.597845480300437,0.4021545188920647,8.074981458530322e-10,1.1842146143771882e-09,0.7483303899480819,0.2516696088677035,27304.8361235672,13432.800020706112,9.00479690812972e-12,3.874923626412396e-11,1.1368683772161603e-13,1305.1999757739588,10800.0
2025-04-19,0.42368626509272783,0.5763137340097298,8.975424502417469e-10,5.790799128736016e-10,0.9999999985729406,8.479794246570681e-10,27019.806410355304,13362.457346624602,9.73851554952887e-12,3.224872364981923e-11,1.1368683772161603e-13,1204.6091954738351,10800.0
2025-04-20,0.5355057365615896,0.46449426273126293,7.071473839832916e-10,0.9999999991235857,4.1476503384452124e-10,4.61649162426897e-10,56064.79864780711,33203.01556361788,225.43532009929322,1572.636793012594,2.2737367544323206e-13,1200.0,10800.0
2025-04-21,0.7999999985999999,9.999999970000023e-10,0.2000000004,9.999999970000023e-10,0.7999999985999999,0.2000000004,57210.49041713687,33865.58703320709,180.17361646815056,611.6901626129642,3.410605131648481e-13,1200.0,10800.0
2025-04-22,0.20000000040000002,9.999999970000025e-10,0.7999999986,0.7999999985999999,9.999999970000023e-10,0.2000000004,49700.12188480507,29834.14722300291,5421.131843840651,34404.743229556785,2.4158453015843406e-13,1200.0,7913.447204999999
2025-04-23,0.39999999980000006,0.5999999991999999,9.999999970000019e-10,0.3999999998,0.3999999998,0.2000000004,56259.53553006357,33403.29693643398,2.0198065442400548e-11,7.718052241756367e-11,2.2737367544323206e-13,1227.0533384331382,10800.0
2025-04-24,0.5999999991999999,0.39999999980000006,9.999999970000019e-10,0.20000000040000004,0.5999999992,0.20000000040000004,57583.52721999086,34156.257210970216,77.94173381400165,232.21744304590075,2.2737367544323206e-13,1200.0,10800.0
2025-04-25,0.6071065656916318,0.39289343309280045,1.2155677462329584e-09,0.9046531955520349,5.928867883180719e-10,0.09534680385507821,26030.45699075772,12559.740083534762,208.87628143270032,638.532557443368,1.1368683772161603e-13,1200.0,10800.0
2025-04-26,1.0281047145080616e-09,0.9999999962093129,2.7625823431172767e-09,4.0267095220150554e-10,0.9999999992090136,3.883154001264787e-10,25665.90088766899,12382.181990359608,298.76212805486676,1236.0995193207068,1.1368683772161603e-13,1200.0,10800.0
2025-04-27,1.0124673972031989e-09,0.9999999962544575,2.7330750170805016e-09,8.906254416178765e-10,0.7817930848934119,0.2182069142159626,54473.354027790374,32209.472735678086,1117.5018217187219,7380.22130547304,2.2737367544323206e-13,1200.0,10800.0
2025-04-28,9.214659231848323e-10,0.76966674101609,0.230333258062444,0.6145409416164215,1.579939106829837e-09,0.38545905680363945,56820.68574846944,33832.85959745593,3160.8581712942205,21249.73431082677,2.0450308113595383e-13,1200.0,10712.465916778796
2025-04-29,9.999999970000004e-10,0.9999999979999998,9.999999970000004e-10,0.20000000040000004,0.20000000040000004,0.5999999992,61981.97568843825,36851.718983666186,5.486600321771379,38.27452384461763,2.2737367544323206e-13,1200.0,10800.0
2025-04-30,8.828880392727429e-10,0.9999999969674183,2.1496937309097532e-09,4.467718011446658e-10,0.9061361800578257,0.09386381949540241,61355.09548860774,35906.791953291366,63.26105016962368,292.82446418088426,1.1368683772161603e-13,1200.0,10800.0
2025-05-01,0.16885315080344349,0.5610216633966488,0.27012518579990763,0.73820247708371,0.2617975222434536,6.728365343698819e-10,49610.07095164691,29889.592916178484,5857.464307168206,32676.233230478312,1.1368683772161603e-13,1200.0,10800.0
2025-05-02,0.9999999991555517,4.088449331274293e-10,4.3560322325454775e-10,0.13387433995274192,0.6557157754617985,0.2104098845854597,25844.2910542707,12538.547350556775,3425.731531409199,17101.92912226643,1.1368683772161603e-13,1200.0,10800.0
2025-05-03,1.1274146550946238e-09,0.6490371822080401,0.3509628166645453,7.6000138994765e-10,0.9999999984861876,7.538109818321816e-10,33179.77599649788,17752.73594065427,1.035660446291331e-11,4.239999040756004e-11,1.1368683772161603e-13,1571.7526214438512,10800.0
2025-05-04,0.7022232669676355,8.774788887266868e-10,0.29777673215488554,3.790672559394817e-10,0.9999999992476061,3.733266234782582e-10,58457.43432214128,34477.809587625874,2423.349959369329,12611.084351935458,2.2737367544323206e-13,1200.0,10800.0
2025-05-05,0.17536770270851182,5.848497866712548e-10,0.8246322967066384,0.3978671964727898,6.342676955041162e-10,0.6021328028929426,55026.63160293957,32534.440417348724,4027.9546308189174,24043.979718249073,2.2737367544323206e-13,1200.0,10429.402738386256
2025-05-06,4.598299343284373e-10,0.9999999990190307,5.211392828635209e-10,0.5661958806939181,6.51560410236524e-10,0.4338041186545214,60707.49576590903,35717.60735748776,2283.961045616586,11409.663870071236,2.0516921495072893e-13,1200.0,10800.0
2025-05-07,3.9944138418351647e-10,0.9999999991884947,4.1206385114593617e-10,0.13807996287853683,0.5710651791325992,0.29085485798886396,59056.218443706246,34697.26422803731,3228.1712995708217,17689.367691756997,2.2737367544323206e-13,1200.0,10800.0
2025-05-08,0.8219242129137565,6.649262797270848e-10,0.1780757864213173,0.42612403087099576,1.3007598732041455e-09,0.5738759678282442,62709.241747764856,38098.91442501277,551.4469448034049,3205.8928106823632,2.5579538487363607e-13,1200.0,10800.0
2025-05-09,0.999999999021377,4.4309033753501546e-10,5.355326927075384e-10,0.6076223296363089,0.20831158618056914,0.1840660841831219,28630.558288689484,14784.80153904102,140.96551861538472,767.2500533275216,1.1368683772161603e-13,1200.0,10800.0
2025-05-10,0.9999999962371551,1.0071239179527245e-09,2.755720885919758e-09,1.0651213789244992e-09,0.9999999985286281,4.0625049066106086e-10,27820.79726215687,14295.552908661817,415.3901698638209,1959.438877916005,1.1368683772161603e-13,1200.0,10800.0
2025-05-11,0.9999999970391213,8.342857680570267e-10,2.1265928826398466e-09,8.293696021914906e-10,0.8148199129316824,0.18518008623894805,60668.909481120136,36807.29098400728,320.1316831043602,2180.392330491796,2.2737367544323206e-13,1200.0,10800.0
2025-05-12,0.9999999992290154,3.8520544492069487e-10,3.857791961050836e-10,0.17063628227919786,0.8293637171428787,5.779234142397094e-10,61401.629458377116,36771.3923999077,328.5227045952349,2192.1454372350863,3.410605131648481e-13,1200.0,10800.0
2025-05-13,0.9999999990966033,4.1162061311976276e-10,4.917761700341595e-10,0.25315754904063276,0.5436369040391837,0.20320554692018347,60522.01435693755,36493.853876032554,166.76566096564585,1063.0407111734369,1.1368683772161603e-13,1200.0,10800.0
2025-05-14,0.9999999979999998,9.999999970000004e-10,9.999999970000004e-10,0.39999999980000006,0.5999999991999999,9.999999970000019e-10,56576.74443372835,34569.359625872705,380.9277434000054,2160.415390900153,2.2737367544323206e-13,1200.0,10452.990229559462
2025-05-15,0.9999999979999998,9.999999970000004e-10,9.999999970000004e-10,0.5999999991999999,0.39999999980000006,9.999999970000019e-10,56622.290049669755,34332.18550564715,922.3612274785405,6122.991302742796,2.2737367544323206e-13,1200.0,10800.0
2025-05-16,9.999999970000004e-10,0.9999999979999998,9.999999970000004e-10,9.999999970000023e-10,0.7999999985999999,0.2000000004,28539.66611502284,14692.247674037317,91.86912934394978,196.41619853738405,1.1368683772161603e-13,1229.5562127162066,10800.0
2025-05-17,1.0232818917047534e-09,0.9999999962145067,2.7622112624412494e-09,1.1185763387588321e-09,0.9999999962960611,2.585362660716477e-09,28046.84132237229,14522.845310922114,355.6314543382748,1700.3565267916244,1.1368683772161603e-13,1200.0,10800.0
2025-05-18,0.5544608860989861,0.4455391122184764,1.6825374300373697e-09,0.34402808428373965,0.46054055693669554,0.1954313587795647,57949.08178243752,35376.83394807557,5.236666666687911,35.31869833340571,2.2737367544323206e-13,1425.8596966589719,10800.0
2025-05-19,1.0293111773353306e-09,0.9999999962103328,2.7603560957118003e-09,0.7983798649629836,0.20162013442227247,6.147438572111712e-10,57586.67606576026,34484.07225617816,220.74696125702508,1486.1594184362216,2.2737367544323206e-13,1200.0,10800.0
2025-05-20,3.9100424703386666e-10,0.9999999992208419,3.8815381548027945e-10,0.9133675790539568,0.08663242051154448,4.3449870324077504e-10,52610.868780190896,32297.12902514993,4795.354716945531,32486.8246714809,1.1368683772161603e-13,1200.0,8465.276587127486
2025-05-21,0.5193302768453562,0.4806697224162157,7.384281562648129e-10,0.24171276035929198,0.5590065667679052,0.19928067287280282,56971.928877023514,34682.021454123795,625.645264060262,3243.826441826128,2.5224267119483557e-13,1200.0,10800.0
2025-05-22,7.408400455268e-10,0.999999998743339,5.158208334701142e-10,0.5657418577758465,0.23361365162761807,0.2006444905965355,58520.122517090975,35758.64653415838,2.5700000000180996,17.333365000054965,2.2737367544323206e-13,1315.951839004052,10800.0
2025-05-23,3.853380123766525e-10,0.9999999992299871,3.846749238968004e-10,0.9999999944738474,2.762819225644139e-09,2.7633333730710016e-09,26777.195215961423,13726.722104811408,490.6835461270503,1730.2227059914053,1.1368683772161603e-13,1200.0,10800.0
2025-05-24,0.3881903726319242,0.6118096257492514,1.6188243678471469e-09,1.0443944880328174e-09,0.8062092609956768,0.1937907379599288,28271.411668798355,14682.242198841144,8.377298854611581e-12,3.424077021918492e-11,1.1368683772161603e-13,1355.7720678742955,10800.0
2025-05-25,0.9999999962156698,1.0220489542374553e-09,2.7622813199719972e-09,0.9999999960746773,1.1673474802647843e-09,2.757975125504092e-09,53337.764417243685,32272.71124560383,968.0675640660801,6452.096933057088,1.1368683772161603e-13,1200.0,10800.0
2025-05-26,4.432371242476135e-10,0.9999999990954787,4.6128408807004283e-10,0.48141060420359316,0.5185893946398397,1.1565672376132216e-09,52557.09395646406,32150.82867800407,4876.878344725293,31921.042573618797,2.2737367544323206e-13,1200.0,8455.078830945007
2025-05-27,0.9999999979999998,9.999999970000004e-10,9.999999970000004e-10,0.5999999992,9.99999997000002e-10,0.3999999998000001,63211.70938764735,38069.95813901935,71.49052871202271,345.5964447654302,2.2737367544323206e-13,1200.0,10800.0
2025-05-28,0.9999999992212429,3.924768302698828e-10,3.862801836588343e-10,0.17611889955896368,0.8238810998565701,5.844662025985706e-10,58020.37998645145,34747.53182811589,212.95122812489365,1485.5477673991995,2.2737367544323206e-13,1200.0,10800.0
2025-05-29,0.7999999985999999,0.2000000004,9.999999970000023e-10,0.7999999985999999,9.999999970000023e-10,0.2000000004,58238.34282103453,34987.47152708759,439.5115554163063,2600.8246579117485,2.2737367544323206e-13,1200.0,10789.299228761542
2025-05-30,0.7514885769629136,0.24851142218642627,8.506600886470023e-10,0.792554428243036,9.21658416294562e-10,0.20744557083530552,27897.143636011395,14299.15295323225,1.280064942932313e-11,4.988387114490677e-11,1.1368683772161603e-13,1268.4247466661427,10800.0
2025-05-31,0.7226899700562114,0.2773100289840201,9.597684702166664e-10,0.8164069751286742,1.1269321711967152e-09,0.18359302374439357,28348.2702009728,14760.067749043013,51.03806165657833,206.41735446251263,1.1368683772161603e-13,1200.0,10800.0
2025-06-01,0.9999999977415515,1.2016414052169926e-09,1.05680697729709e-09,9.961594255101256e-10,0.8240847627937841,0.17591523621005642,58287.40538599715,35650.268987047704,15312.491371498507,87875.1549319428,2.2737367544323206e-13,1200.0,9279.854175008202
2025-06-02,9.999999970000004e-10,0.9999999979999998,9.999999970000004e-10,9.999999970000006e-10,9.999999970000006e-10,0.9999999980000001,68738.34524774613,42037.058925365534,4986.403395341933,25860.860003527952,2.2737367544323206e-13,1200.0,10491.577385494962
2025-06-03,9.999999970000004e-10,0.9999999979999998,9.999999970000004e-10,9.999999970000006e-10,9.999999970000006e-10,0.9999999980000001,69112.71991246364,42408.32806138762,3409.9438347789173,15669.449828563911,2.2737367544323206e-13,1200.0,10735.943729321883
2025-06-04,9.999999970000004e-10,0.9999999979999998,9.999999970000004e-10,9.999999970000006e-10,9.999999970000006e-10,0.9999999980000001,68936.71917607775,42142.289302134355,4707.600806733072,25201.984106810894,2.8421709430404007e-13,1200.0,9234.804135080693
2025-06-05,9.999999970000004e-10,0.9999999979999998,9.999999970000004e-10,9.999999970000006e-10,9.999999970000006e-10,0.9999999980000001,68401.33758458265,41858.03872613071,6754.277972950236,36221.5321772319,2.2737367544323206e-13,1200.0,9242.950560205332
2025-06-06,0.9999999979999998,9.999999970000004e-10,9.999999970000004e-10,9.999999970000006e-10,9.999999970000006e-10,0.9999999980000001,31156.228845459194,16640.94250693711,5038.104615940758,25643.051552013887,1.1368683772161603e-13,1200.0,10800.0
2025-06-07,9.999999970000019e-10,0.39999999980000006,0.5999999991999999,9.999999970000004e-10,0.9999999979999998,9.999999970000004e-10,42295.359874954986,23890.000277203024,1.4462209207977139e-11,5.7175327139447064e-11,1.1368683772161603e-13,1291.1943554786144,10800.0
2025-06-08,0.44911884794594925,1.1376663160497572e-09,0.5508811509163845,4.0693815732461714e-10,0.9999999991223558,4.707058215135133e-10,71069.46886968403,42539.42354890946,3843.895559956036,20088.38605027439,2.2737367544323206e-13,1200.0,10800.0
2025-06-09,0.9999999944830709,2.7562773796943566e-09,2.7606516693755566e-09,3.8729014791834727e-10,3.8685565665476404e-10,0.9999999992258541,76820.57286654192,48188.96320497298,270.1310265185956,1810.5043675713664,2.2737367544323206e-13,1200.0,10800.0
2025-06-10,0.9999999979999998,9.999999970000004e-10,9.999999970000004e-10,0.20000000040000002,9.999999970000025e-10,0.7999999986,76490.28080004864,47885.15386000253,226.95590337484904,1145.6897125996688,2.2737367544323206e-13,1200.0,10800.0
2025-06-11,0.9999999979999998,9.999999970000004e-10,9.999999970000004e-10,0.5999999992,9.99999997000002e-10,0.3999999998000001,77205.5908432251,47620.88821387145,4154.404630820562,24617.240756299594,2.5579538487363607e-13,1200.0,10800.0
2025-06-12,0.9999999992302944,3.8496429519844915e-10,3.847412626065652e-10,0.32915808235187516,7.146292186007218e-10,0.6708419169334956,78356.36955304994,49047.205601149355,384.4716511815977,2400.3345187860186,2.2737367544323206e-13,1200.0,10800.0
2025-06-13,0.9999999992303834,3.848720167174317e-10,3.847446253741145e-10,0.7693355129026652,6.476173776807578e-10,0.2306644864497174,35663.268166289185,20455.54539969385,1.1924683462893881e-11,4.293859223736262e-11,1.4210854715202004e-13,1267.0317940545642,10800.0
2025-06-14,0.999999998693669,8.142357213569814e-10,4.920953318732612e-10,0.8687864739456461,1.0444990824090009e-09,0.13121352500985484,35959.745342805356,20478.12869671399,109.12298311232577,250.02206378853407,1.1368683772161603e-13,1200.0,10800.0
2025-06-15,0.9999999980546044,5.301217666303409e-10,1.4152738874855306e-09,1.5739171524180154e-09,0.9999999956825962,2.7434865375674284e-09,79060.61959833425,49210.46273743213,111.07615060373658,754.3911181201504,2.2737367544323206e-13,1524.0419048707784,10800.0
2025-06-16,0.24213053857917263,0.7578694605843347,8.364927221803748e-10,0.7605870788047505,1.2300164917892768e-09,0.239412919965233,75907.4054878654,46733.12557366694,1900.3221784400862,12750.581386358062,2.2737367544323206e-13,1200.0,10800.0
2025-06-17,0.2872519901681599,0.7127480091419921,6.898479738529889e-10,3.854101284662525e-10,3.8588564351693473e-10,0.9999999992287043,76638.95189524721,48125.31319083005,2586.8586273449328,17128.500906592286,2.2737367544323206e-13,1200.0,10800.0
2025-06-18,9.999999970000004e-10,0.9999999979999998,9.999999970000004e-10,0.9999999979999998,9.999999970000004e-10,9.999999970000004e-10,80265.1954140027,49513.68123667214,305.28779578148067,2110.9167856269196,2.2737367544323206e-13,1200.0,10800.0
2025-06-19,1.0179167017073195e-09,0.9999999962205797,2.7615035972289924e-09,5.942819491723237e-10,0.8171508077473819,0.18284919165833602,79669.50507983036,49430.203745057464,146.324168015659,985.6306791685927,3.410605131648481e-13,1361.0043664861546,10800.0
2025-06-20,0.6658228577818491,0.3341771402594076,1.9587433934826668e-09,0.9999999992268718,3.8599561892269004e-10,3.87132512287552e-10,33999.7219859982,19337.229217474545,1.0686007634319594e-11,4.1625298985437094e-11,1.6431300764452317e-13,1452.3235389151314,10800.0
2025-06-21,0.9999999945171227,2.732846003371076e-09,2.7500312533246265e-09,0.9999999945239713,2.7338404723525496e-09,2.742188186081878e-09,34192.89904359066,19350.94952224863,358.18902464244854,1497.074741766508,1.1368683772161603e-13,1200.0,10800.0
2025-06-22,0.6206104942632448,0.3793895051296876,6.070677025430326e-10,1.0009136494840624e-09,0.999999998611572,3.875144020737491e-10,72929.96945771851,44907.53256231599,207.05619894278382,1374.2151329488377,2.2737367544323206e-13,1200.0,10800.0
