日期,v1(D−1),v2(D−7),v3(典型日)
2025-05-22,0.13785939023787186,0.30523012308986597,0.5569104866722625
2025-05-23,0.14407345121408469,0.2847071107808794,0.5712194380050363
2025-05-24,0.14966610609267622,0.2962363997027915,0.5540974942045327
2025-05-25,0.18469949548340858,0.29661275973251233,0.5186877447840794
2025-05-26,0.19622954593506772,0.3169514837592611,0.4868189703056715
2025-05-27,0.20660659134156095,0.285256335383335,0.5081370732751044
2025-05-28,0.20594593220740487,0.2967307018450015,0.49732336594759396
2025-05-29,0.2053513389866644,0.3070576316605014,0.4875910293528346
2025-05-30,0.20481620508799797,0.3163518684944513,0.4788319264175511
2025-05-31,0.18433458457919819,0.2947166816450062,0.520948733775796
2025-06-01,0.16590112612127836,0.2852450134805056,0.5488538603982165
2025-06-02,0.15931101350915053,0.2767205121324551,0.5639684743583948
2025-06-03,0.14337991215823548,0.27904846091920954,0.5775716269225553
2025-06-04,0.13904192094241194,0.3111436148272886,0.5498144642302998
2025-06-05,0.13513772884817077,0.34002925334455975,0.5248330178072698
2025-06-06,0.1316239559633537,0.3160263280101038,0.5523497160265428
2025-06-07,0.12846156036701833,0.2944236952090934,0.5771147444238885
2025-06-08,0.1156154043303165,0.26498132568818406,0.6194032699814996
2025-06-09,0.13405386389728485,0.23848319311936567,0.6274629429833496
2025-06-10,0.13064847750755637,0.2246348738074291,0.6447166486850147
2025-06-11,0.12758362975680074,0.2021713864266862,0.6702449838165132
2025-06-12,0.12482526678112066,0.1919542477840176,0.683220485434862
2025-06-13,0.1123427401030086,0.20275882300561585,0.6848984368913758
2025-06-14,0.10110846609270774,0.21248294070505427,0.6864085932022381
2025-06-15,0.09099761948343697,0.23123464663454885,0.6777677338820143
2025-06-16,0.09189785753509327,0.22811118197109398,0.6799909604938128
2025-06-17,0.10270807178158395,0.2653000637739846,0.6319918644444316
2025-06-18,0.12243726460342555,0.2887700573965861,0.5887926779999885
2025-06-19,0.120193538143083,0.3098930516569275,0.5699134101999896
2025-06-20,0.11817418432877472,0.3289037464912347,0.5529220691799908
2025-06-21,0.12635676589589726,0.3260133718421112,0.5476298622619917
2025-06-22,0.14372108930630753,0.32341203465790014,0.5328668760357925
2025-06-23,0.16934898037567678,0.35107083119211013,0.4795801884322133
2025-06-24,0.1924140823381091,0.3759637480728991,0.43162216958899197
2025-06-25,0.1731726741042982,0.3783673732656092,0.44845995263009275
2025-06-26,0.18585540669386838,0.4105306359390483,0.4036139573670835
2025-06-27,0.24726986602448156,0.3694775723451435,0.3832525616303752
2025-06-28,0.3025428794220334,0.3325298151106292,0.3649273054673377
2025-06-29,0.3522885914798301,0.29927683359956625,0.348434574920604
2025-06-30,0.34705973233184706,0.2993491502396096,0.35359111742854354
2025-07-01,0.31235375909866236,0.2994142352156487,0.3882320056856892
2025-07-02,0.2811183831887961,0.3194728116940838,0.3994088051171203
2025-07-03,0.2830065448699165,0.30752553052467546,0.40946792460540826
2025-07-04,0.2847058903829248,0.29677297747220793,0.4185211321448674
2025-07-05,0.2862353013446324,0.2870956797249872,0.4266690189303807
2025-07-06,0.29761177121016913,0.2783861117524885,0.4240021170373426
2025-07-07,0.33785059408915225,0.2705475005772397,0.39160190533360834
2025-07-08,0.374065534680237,0.26349275051951576,0.3624417148002475
2025-07-09,0.40665898121221333,0.2571434754675642,0.3361975433202228
2025-07-10,0.405993083090992,0.2314291279208078,0.36257778898820053
2025-07-11,0.4153937747818928,0.20828621512872703,0.3763200100893805
2025-07-12,0.42385439730370356,0.18745759361585432,0.38868800908044243
2025-07-13,0.4314689575733332,0.1687118342542689,0.3998192081723982
2025-07-14,0.43832206181599986,0.16184065082884203,0.39983728735515833
2025-07-15,0.39448985563439987,0.18565658574595784,0.4198535586196425
2025-07-16,0.3650408700709599,0.18709092717136205,0.4478682027576783
2025-07-17,0.3285367830638639,0.19838183445422586,0.4730813824819105
2025-07-18,0.30568310475747756,0.19854365100880328,0.4957732442337195
2025-07-19,0.30511479428172983,0.19868928590792295,0.49619591981034755
2025-07-20,0.2846033148535569,0.21882035731713068,0.49657632782931277
2025-07-21,0.2961429833682012,0.2369383215854176,0.4669186950463815
2025-07-22,0.3065286850313811,0.22324448942687586,0.47022682554174333
2025-07-23,0.31587581652824304,0.25092004048418826,0.43320414298756904
2025-07-24,0.3042882348754188,0.26582803643576947,0.4298837286888122
2025-07-25,0.3138594113878769,0.28924523279219255,0.396895355819931
2025-07-26,0.3124734702490892,0.3003207095129733,0.3872058202379379
2025-07-27,0.3112261232241803,0.29028863856167597,0.3984852382141441
2025-07-28,0.3801035109017623,0.2612597747055084,0.3586367143927297
2025-07-29,0.44209315981158614,0.23513379723495753,0.32277304295345677
2025-07-30,0.4978838438304275,0.2116204175114618,0.2904957386581111
2025-07-31,0.5480954594473848,0.19045837576031563,0.26144616479230004
2025-08-01,0.5932859135026464,0.17141253818428406,0.23530154831307004
2025-08-02,0.6339573221523818,0.15427128436585566,0.21177139348176305
2025-08-03,0.6705615899371435,0.1388441559292701,0.19059425413358674
2025-08-04,0.6435054309434293,0.1749597403363431,0.18153482872022808
2025-08-05,0.5791548878490863,0.17746376630270877,0.24338134584820528
2025-08-06,0.5212393990641777,0.22971738967243788,0.24904321126338475
2025-08-07,0.47911545915775994,0.2567456507051941,0.2641388901370463
2025-08-08,0.44120391324198394,0.2810710856346747,0.27772500112334164
2025-08-09,0.4070835219177856,0.29296397707120725,0.2999525010110075
2025-08-10,0.40637516972600707,0.28366757936408654,0.3099572509099068
2025-08-11,0.42573765275340636,0.2653008214276779,0.3089615258189161
2025-08-12,0.45316388747806574,0.24877073928491014,0.29806537323702453
2025-08-13,0.41784749873025917,0.2538936653564191,0.3282588359133221
2025-08-14,0.4260627488572333,0.2585042988207772,0.3154329523219899
2025-08-15,0.40345647397150997,0.25265386893869946,0.3438896570897909
2025-08-16,0.40311082657435904,0.2873884820448295,0.3095006913808118
2025-08-17,0.37279974391692317,0.2886496338403466,0.33855062224273064
2025-08-18,0.3355197695252309,0.3097846704563119,0.3546955600184576
2025-08-19,0.3219677925727078,0.32880620341068073,0.34922600401661186
2025-08-20,0.30977101331543705,0.36592558306961265,0.3243034036149507
2025-08-21,0.28879391198389337,0.3793330247626514,0.33187306325345567
2025-08-22,0.309914520785504,0.3713997222863863,0.31868575692811013
2025-08-23,0.3289230687069536,0.3642597500577477,0.30681718123529916
2025-08-24,0.30603076183625827,0.3978337750519729,0.29613546311176925
2025-08-25,0.3254276856526324,0.3980503975467756,0.27652191680059235
2025-08-26,0.3528849170873692,0.39824535779209813,0.24886972512053313
2025-08-27,0.36759642537863224,0.37842082201288835,0.2539827526084798
2025-08-28,0.36083678284076903,0.3805787398115995,0.2585844773476318
2025-08-29,0.3647531045566922,0.38252086583043954,0.2527260296128686
2025-08-30,0.368277794101023,0.38426877924739555,0.24745342665158176
2025-08-31,0.40145001469092073,0.36584190132265604,0.2327080839864236
2025-09-01,0.40130501322182865,0.34925771119039045,0.24943727558778125
2025-09-02,0.3811745118996458,0.3643319400713514,0.25449354802900315
2025-09-03,0.38305706070968126,0.36789874606421624,0.24904419322610283
2025-09-04,0.34475135463871315,0.3811088714577946,0.27413977390349253
2025-09-05,0.3102762191748418,0.4129979843120152,0.2767257965131433
2025-09-06,0.2792485972573577,0.42169818588081365,0.29905321686182895
2025-09-07,0.2513237375316219,0.4295283672927323,0.31914789517564607
2025-09-08,0.25619136377845975,0.44657553056345906,0.2972331056580815
2025-09-09,0.2605722274006138,0.4219179775071132,0.31750979509227334
2025-09-10,0.28451500466055246,0.3797261797564019,0.335758815583046
2025-09-11,0.30606350419449724,0.3817535617807617,0.3121829340247414
2025-09-12,0.33545715377504753,0.3735782056026855,0.2909646406222673
2025-09-13,0.3519114383975428,0.37622038504241695,0.2718681765600406
2025-09-14,0.36672029455778854,0.37859834653817526,0.25468135890403654
2025-09-15,0.4000482651020097,0.3407385118843577,0.2592132230136329
2025-09-16,0.4000434385918087,0.35666466069592195,0.24329190071226964
2025-09-17,0.4000390947326279,0.35099819462632975,0.24896271064104267
2025-09-18,0.4100351852593651,0.3458983751636968,0.2440664395769384
2025-09-19,0.4090316667334286,0.37130853764732713,0.21965979561924456
2025-09-20,0.36812850006008574,0.41417768388259446,0.21769381605732013
2025-09-21,0.3713156500540772,0.432759915494335,0.19592443445158814
2025-09-22,0.4041840850486695,0.4094839239449015,0.18633199100642933
2025-09-23,0.36376567654380254,0.44853553155041137,0.18769879190578642
2025-09-24,0.3373891088894223,0.49368197839537026,0.1689289127152078
2025-09-25,0.3236501980004801,0.5143137805558332,0.16203602144368703
2025-09-26,0.2912851782004321,0.51288240250025,0.19583241929931833
2025-09-27,0.2621566603803889,0.481594162250225,0.2562491773693865
2025-09-28,0.24594099434235,0.4834347460252025,0.27062425963244785
2025-09-29,0.22134689490811502,0.5050912714226822,0.27356183366920306
2025-09-30,0.2692122054173035,0.484582144280414,0.24620565030228275
2025-10-01,0.2622909848755732,0.4761239298523726,0.2615850852720545
2025-10-02,0.23606188638801587,0.4985115368671354,0.26542657674484904
2025-10-03,0.21245569774921427,0.5186603831804218,0.26888391907036413
2025-10-04,0.20121012797429286,0.5467943448623798,0.25199552716332774
2025-10-05,0.18108911517686357,0.5621149103761418,0.256795974446995
2025-10-06,0.16298020365917723,0.5759034193385276,0.2611163770022955
2025-10-07,0.15668218329325953,0.578313077404675,0.265004739302066
2025-10-08,0.1410139649639336,0.5404817696642075,0.3185042653718594
2025-10-09,0.13691256846754024,0.5364335926977868,0.32665383883467347
2025-10-10,0.17322131162078622,0.5227902334280081,0.30398845495120613
2025-10-11,0.1858991804587076,0.5205112100852073,0.29358960945608553
2025-10-12,0.16730926241283683,0.46846008907668657,0.36423064851047704
2025-10-13,0.17057833617155316,0.4216140801690179,0.4078075836594294
2025-10-14,0.17352050255439783,0.37945267215211614,0.4470268252934865
2025-10-15,0.15616845229895804,0.3415074049369045,0.5023241427641378
2025-10-16,0.15055160706906226,0.3173566644432141,0.532091728487724
2025-10-17,0.13549644636215605,0.3056209979988927,0.5588825556389516
2025-10-18,0.12194680172594044,0.31505889819900346,0.5629943000750566
2025-10-19,0.12975212155334642,0.29355300837910314,0.5766948700675509
2025-10-20,0.11677690939801179,0.3241977075411928,0.5590253830607959
2025-10-21,0.10509921845821062,0.30177793678707354,0.5931228447547162
2025-10-22,0.12458929661238956,0.30160014310836625,0.5738105602792446
2025-10-23,0.1121303669511506,0.2914401287975297,0.5964295042513201
2025-10-24,0.11091733025603553,0.27229611591777675,0.6167865538261881
2025-10-25,0.10982559723043198,0.3150665043259991,0.5751078984435694
2025-10-26,0.11884303750738878,0.3635598538933992,0.5175971085992125
2025-10-27,0.10695873375664991,0.3572038685040593,0.5358373977392912
2025-10-28,0.10626286038098492,0.3414834816536534,0.5522536579653621
2025-10-29,0.1556365743428864,0.3273351334882881,0.5170282921688258
2025-10-30,0.18007291690859778,0.3546016201394593,0.46532546295194327
2025-10-31,0.21206562521773803,0.36914145812551336,0.41879291665674895
2025-11-01,0.20085906269596424,0.33222731231296204,0.4669136249910741
2025-11-02,0.20077315642636784,0.29900458108166583,0.5002222624919668
2025-11-03,0.21069584078373105,0.2991041229734993,0.4902000362427701
2025-11-04,0.20962625670535795,0.3291937106761494,0.4611800326184931
2025-11-05,0.19866363103482218,0.34627433960853443,0.45506202935664386
2025-11-06,0.22879726793133998,0.34164690564768097,0.4295558264209795
2025-11-07,0.255917541138206,0.3274822150829129,0.4166002437788816
2025-11-08,0.2303257870243854,0.3847339935746217,0.3849402194009935
2025-11-09,0.25729320832194685,0.3762605942171595,0.3664461974608942
2025-11-10,0.2815638874897522,0.3686345347954436,0.3498015777148048
2025-11-11,0.313407498740777,0.3517710813158993,0.33482141994332437
2025-11-12,0.2920667488666993,0.3465939731843094,0.36133927794899195
2025-11-13,0.26286007398002936,0.4019345758658785,0.33520535015409275
2025-11-14,0.2665740665820264,0.4017411182792907,0.33168481513868353
2025-11-15,0.2899166599238238,0.4115670064513616,0.29851633362481517
2025-11-16,0.30092499393144145,0.4104103058062255,0.28866470026233365
2025-11-17,0.27083249453829733,0.379369275225603,0.3497982302361003
2025-11-18,0.2537492450844676,0.4014323477030427,0.34481840721249024
2025-11-19,0.27837432057602085,0.4012891129327385,0.32033656649124126
2025-11-20,0.30053688851841875,0.39116020163946463,0.30830290984211717
2025-11-21,0.2704831996665769,0.4120441814755182,0.31747261885790545
2025-11-22,0.25343487969991924,0.40083976332796634,0.34572535697211493
2025-11-23,0.22809139172992732,0.4207557869951697,0.35115282127490344
2025-11-24,0.23528225255693458,0.44868020829565275,0.3160375391474131
2025-11-25,0.21175402730124113,0.4538121874660875,0.3344337852326718
2025-11-26,0.22057862457111702,0.47843096871947877,0.30099040670940463
2025-11-27,0.19852076211400532,0.4905878718475309,0.31089136603846423
2025-11-28,0.1886686859026048,0.4615290846627778,0.3498022294346178
2025-11-29,0.1898018173123443,0.48537617619650003,0.32482200649115606
2025-11-30,0.1808216355811099,0.4568385585768501,0.36233980584204045
2025-12-01,0.1727394720229989,0.4311547027191651,0.39610582525783644
2025-12-02,0.21546552482069903,0.4180392324472486,0.3664952427320528
2025-12-03,0.23391897233862913,0.43623530920252374,0.3298457184588475
2025-12-04,0.2905270751047663,0.4026117782822714,0.30686114661296277
2025-12-05,0.3414743675942897,0.3723506004540443,0.2861750319516665
2025-12-06,0.38732693083486075,0.34511554040863984,0.26755752875649985
2025-12-07,0.3685942377513747,0.36060398636777585,0.27080177588084986
2025-12-08,0.35173481397623724,0.3745435877309983,0.2737215982927649
2025-12-09,0.33656133257861354,0.38708922895789843,0.27634943846348836
2025-12-10,0.3129051993207522,0.41838030606210863,0.26871449461713953
2025-12-11,0.291614679388677,0.4465422754558978,0.2618430451554256
2025-12-12,0.27245321144980933,0.47188804791030803,0.2556587406398831
2025-12-13,0.2552078903048284,0.49469924311927727,0.2500928665758948
2025-12-14,0.23968710127434556,0.5252293188073496,0.23508357991830534
2025-12-15,0.22571839114691103,0.5627063869266147,0.2115752219264748
2025-12-16,0.24314655203221994,0.5664357482339533,0.19041769973382733
2025-12-17,0.24883189682899795,0.5097921734105579,0.24137592976044459
2025-12-18,0.24394870714609818,0.5388129560695022,0.21723833678440013
2025-12-19,0.2695538364314884,0.534931660462552,0.19551450310596014
2025-12-20,0.27259845278833955,0.5414384944162969,0.18596305279536413
2025-12-21,0.2653386075095056,0.5472946449746672,0.18736674751582771
2025-12-22,0.26880474675855504,0.5425651804772005,0.18863007276424493
2025-12-23,0.2519242720826995,0.5183086624294805,0.22976706548782044
2025-12-24,0.2867318448744296,0.4964777961865324,0.21679035893903842
2025-12-25,0.30805866038698665,0.47683001656787916,0.21511132304513458
2025-12-26,0.307252794348288,0.47914701491109124,0.21360019074062114
2025-12-27,0.28652751491345924,0.46123231341998217,0.25224017166655904
2025-12-28,0.2678747634221133,0.485109082077984,0.24701615449990316
2025-12-29,0.24108728707990199,0.5065981738701856,0.25231453904991286
2025-12-30,0.2169785583719118,0.535938356483167,0.24708308514492155
2025-12-31,0.22528070253472063,0.5523445208348503,0.2223747766304294
