日期,w1_L(d-7),w2_L(d-14),w3_典型日,u1_P(d-1),u2_P(d-2),u3_典型日,w1_L(d-7)_平滑,w2_L(d-14)_平滑,w3_典型日_平滑,u1_P(d-1)_平滑,u2_P(d-2)_平滑,u3_典型日_平滑
2025-02-15,0.4,0.6,0.0,0.6,0.4,0.0,0.3333333333333333,0.6666666666666666,0.0,0.7866666666666667,0.21333333333333335,0.0
2025-02-16,0.2,0.8,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.7866666666666666,0.21333333333333335,0.0
2025-02-17,0.4,0.6,0.0,0.6,0.4,0.0,0.32000000000000006,0.6799999999999999,0.0,0.7733333333333334,0.22666666666666668,0.0
2025-02-18,0.4,0.6,0.0,0.6,0.4,0.0,0.36000000000000004,0.64,0.0,0.76,0.24000000000000002,0.0
2025-02-19,0.4,0.6,0.0,0.8,0.2,0.0,0.4,0.6,0.0,0.76,0.24000000000000002,0.0
2025-02-20,0.4,0.6,0.0,0.8,0.2,0.0,0.4266666666666667,0.5733333333333334,0.0,0.72,0.28,0.0
2025-02-21,0.4,0.6,0.0,0.8,0.2,0.0,0.45333333333333337,0.5466666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0
2025-02-22,0.4,0.6,0.0,0.8,0.2,0.0,0.48000000000000004,0.52,0.0,0.6133333333333333,0.3866666666666667,0.0
2025-02-23,0.4,0.6,0.0,0.8,0.2,0.0,0.49333333333333335,0.5066666666666666,0.0,0.5866666666666667,0.41333333333333333,0.0
2025-02-24,0.4,0.6,0.0,0.6,0.4,0.0,0.5066666666666667,0.4933333333333333,0.0,0.56,0.44000000000000006,0.0
2025-02-25,0.8,0.2,0.0,0.6,0.4,0.0,0.5066666666666667,0.49333333333333335,0.0,0.56,0.44000000000000006,0.0
2025-02-26,0.8,0.2,0.0,0.6,0.4,0.0,0.5066666666666666,0.4933333333333333,0.0,0.56,0.44000000000000006,0.0
2025-02-27,0.6,0.4,0.0,0.2,0.8,0.0,0.5066666666666667,0.49333333333333335,0.0,0.5466666666666666,0.45333333333333337,0.0
2025-02-28,0.6,0.4,0.0,0.2,0.8,0.0,0.5333333333333333,0.4666666666666667,0.0,0.5333333333333333,0.4666666666666667,0.0
2025-03-01,0.6,0.4,0.0,0.2,0.8,0.0,0.5733333333333334,0.42666666666666664,0.0,0.52,0.4800000000000001,0.0
2025-03-02,0.6,0.4,0.0,0.2,0.8,0.0,0.6,0.4,0.0,0.5066666666666667,0.49333333333333335,0.0
2025-03-03,0.4,0.6,0.0,0.6,0.4,0.0,0.6266666666666667,0.37333333333333335,0.0,0.5066666666666666,0.49333333333333335,0.0
2025-03-04,0.4,0.6,0.0,0.6,0.4,0.0,0.6,0.4,0.0,0.5066666666666666,0.49333333333333335,0.0
2025-03-05,0.4,0.6,0.0,0.6,0.4,0.0,0.5466666666666666,0.4533333333333333,0.0,0.5066666666666667,0.49333333333333335,0.0
2025-03-06,0.4,0.6,0.0,0.6,0.4,0.0,0.5066666666666667,0.4933333333333333,0.0,0.5066666666666666,0.49333333333333335,0.0
2025-03-07,0.8,0.2,0.0,0.6,0.4,0.0,0.46666666666666673,0.5333333333333333,0.0,0.5066666666666666,0.49333333333333335,0.0
2025-03-08,1.0,0.0,0.0,0.6,0.4,0.0,0.4266666666666667,0.5733333333333334,0.0,0.5066666666666667,0.49333333333333335,0.0
2025-03-09,0.8,0.2,0.0,0.6,0.4,0.0,0.3866666666666667,0.6133333333333333,0.0,0.5066666666666666,0.49333333333333335,0.0
2025-03-10,0.8,0.2,0.0,0.8,0.2,0.0,0.34666666666666673,0.6533333333333334,0.0,0.5333333333333333,0.4666666666666667,0.0
2025-03-11,0.0,1.0,0.0,0.6,0.4,0.0,0.32000000000000006,0.6799999999999999,0.0,0.5333333333333333,0.4666666666666667,0.0
2025-03-12,0.0,1.0,0.0,0.6,0.4,0.0,0.29333333333333333,0.7066666666666667,0.0,0.52,0.48000000000000004,0.0
2025-03-13,0.2,0.8,0.0,0.6,0.4,0.0,0.2666666666666667,0.7333333333333333,0.0,0.52,0.48000000000000004,0.0
2025-03-14,0.0,1.0,0.0,0.2,0.8,0.0,0.25333333333333335,0.7466666666666667,0.0,0.5066666666666666,0.49333333333333335,0.0
2025-03-15,0.0,1.0,0.0,0.2,0.8,0.0,0.21333333333333332,0.7866666666666666,0.0,0.4933333333333333,0.5066666666666667,0.0
2025-03-16,0.0,1.0,0.0,0.2,0.8,0.0,0.16000000000000003,0.84,0.0,0.48000000000000004,0.52,0.0
2025-03-17,0.0,1.0,0.0,0.6,0.4,0.0,0.12000000000000001,0.8800000000000001,0.0,0.4666666666666667,0.5333333333333333,0.0
2025-03-18,0.0,1.0,0.0,0.6,0.4,0.0,0.09333333333333334,0.9066666666666667,0.0,0.42666666666666664,0.5733333333333334,0.0
2025-03-19,0.0,1.0,0.0,0.4,0.6,0.0,0.10666666666666667,0.8933333333333333,0.0,0.4,0.5733333333333334,0.02666666666666667
2025-03-20,0.0,1.0,0.0,0.6,0.4,0.0,0.12000000000000001,0.88,0.0,0.3733333333333333,0.5733333333333334,0.05333333333333334
2025-03-21,0.2,0.8,0.0,0.4,0.6,0.0,0.12000000000000002,0.8800000000000001,0.0,0.3466666666666667,0.5733333333333334,0.08000000000000002
2025-03-22,0.2,0.8,0.0,0.4,0.6,0.0,0.14666666666666667,0.8533333333333334,0.0,0.3466666666666667,0.5466666666666667,0.10666666666666667
2025-03-23,0.2,0.8,0.0,0.4,0.6,0.0,0.17333333333333334,0.8266666666666667,0.0,0.3466666666666666,0.52,0.13333333333333333
2025-03-24,0.2,0.8,0.0,0.4,0.6,0.0,0.21333333333333335,0.7866666666666667,0.0,0.3466666666666667,0.5066666666666666,0.14666666666666667
2025-03-25,0.4,0.6,0.0,0.2,0.8,0.0,0.24000000000000002,0.76,0.0,0.32,0.5066666666666667,0.17333333333333334
2025-03-26,0.2,0.8,0.0,0.2,0.4,0.4,0.28,0.7200000000000001,0.0,0.29333333333333333,0.49333333333333335,0.21333333333333335
2025-03-27,0.2,0.8,0.0,0.2,0.4,0.4,0.3333333333333333,0.6666666666666666,0.0,0.28,0.4666666666666667,0.25333333333333335
2025-03-28,0.2,0.8,0.0,0.2,0.4,0.4,0.37333333333333335,0.6266666666666667,0.0,0.25333333333333335,0.4533333333333333,0.29333333333333333
2025-03-29,0.4,0.6,0.0,0.2,0.4,0.4,0.4,0.6,0.0,0.24000000000000005,0.4266666666666667,0.3333333333333333
2025-03-30,0.4,0.6,0.0,0.2,0.4,0.4,0.44,0.56,0.0,0.22666666666666666,0.4,0.3733333333333333
2025-03-31,0.6,0.4,0.0,0.2,0.6,0.2,0.46666666666666673,0.5333333333333333,0.0,0.21333333333333335,0.37333333333333335,0.41333333333333333
2025-04-01,0.4,0.6,0.0,0.2,0.4,0.4,0.49333333333333335,0.5066666666666667,0.0,0.2,0.3466666666666667,0.4533333333333333
2025-04-02,0.6,0.4,0.0,0.2,0.2,0.6,0.5066666666666666,0.49333333333333335,0.0,0.2,0.30666666666666664,0.49333333333333335
2025-04-03,0.8,0.2,0.0,0.2,0.2,0.6,0.5466666666666666,0.4533333333333333,0.0,0.2,0.29333333333333333,0.5066666666666666
2025-04-04,0.6,0.4,0.0,0.2,0.2,0.6,0.5866666666666666,0.41333333333333333,0.0,0.2,0.28,0.52
2025-04-05,0.6,0.4,0.0,0.2,0.2,0.6,0.6266666666666667,0.37333333333333335,0.0,0.2,0.26666666666666666,0.5333333333333333
2025-04-06,0.8,0.2,0.0,0.2,0.2,0.6,0.64,0.36000000000000004,0.0,0.2,0.2533333333333333,0.5466666666666666
2025-04-07,0.6,0.4,0.0,0.2,0.2,0.6,0.6666666666666666,0.3333333333333333,0.0,0.2,0.24000000000000002,0.56
2025-04-08,0.6,0.4,0.0,0.2,0.2,0.6,0.6799999999999999,0.32,0.0,0.18666666666666665,0.22666666666666666,0.5866666666666667
2025-04-09,0.6,0.4,0.0,0.2,0.2,0.6,0.6933333333333334,0.3066666666666667,0.0,0.20000000000000004,0.21333333333333335,0.5866666666666667
2025-04-10,0.8,0.2,0.0,0.2,0.2,0.6,0.6933333333333334,0.30666666666666664,0.0,0.21333333333333335,0.21333333333333335,0.5733333333333334
2025-04-11,0.8,0.2,0.0,0.2,0.2,0.6,0.6666666666666666,0.3333333333333333,0.0,0.21333333333333335,0.22666666666666668,0.5599999999999999
2025-04-12,0.8,0.2,0.0,0.2,0.2,0.6,0.6533333333333334,0.3466666666666667,0.0,0.21333333333333335,0.24000000000000002,0.5466666666666666
2025-04-13,0.6,0.4,0.0,0.2,0.2,0.6,0.6533333333333334,0.3466666666666667,0.0,0.21333333333333335,0.25333333333333335,0.5333333333333333
2025-04-14,0.8,0.2,0.0,0.2,0.2,0.6,0.6266666666666666,0.3733333333333333,0.0,0.21333333333333335,0.26666666666666666,0.52
2025-04-15,0.8,0.2,0.0,0.0,0.4,0.6,0.6266666666666667,0.37333333333333335,0.0,0.21333333333333335,0.28,0.5066666666666666
2025-04-16,0.6,0.4,0.0,0.4,0.2,0.4,0.64,0.36000000000000004,0.0,0.22666666666666666,0.28,0.49333333333333335
2025-04-17,0.6,0.4,0.0,0.4,0.2,0.4,0.6266666666666667,0.3733333333333333,0.0,0.24000000000000005,0.29333333333333333,0.4666666666666667
2025-04-18,0.4,0.6,0.0,0.2,0.4,0.4,0.6,0.4,0.0,0.25333333333333335,0.3066666666666667,0.44
2025-04-19,0.4,0.6,0.0,0.2,0.4,0.4,0.5733333333333335,0.4266666666666667,0.0,0.26666666666666666,0.32000000000000006,0.41333333333333333
2025-04-20,0.6,0.4,0.0,0.2,0.4,0.4,0.5466666666666667,0.4533333333333333,0.0,0.28,0.3333333333333333,0.38666666666666666
2025-04-21,0.4,0.6,0.0,0.2,0.4,0.4,0.5333333333333333,0.4666666666666667,0.0,0.29333333333333333,0.3333333333333333,0.37333333333333335
2025-04-22,0.6,0.4,0.0,0.2,0.4,0.4,0.5066666666666666,0.49333333333333335,0.0,0.29333333333333333,0.33333333333333337,0.3733333333333333
2025-04-23,0.8,0.2,0.0,0.4,0.2,0.4,0.4533333333333333,0.5466666666666666,0.0,0.30666666666666664,0.32000000000000006,0.3733333333333333
2025-04-24,0.4,0.6,0.0,0.4,0.4,0.2,0.41333333333333333,0.5866666666666667,0.0,0.29333333333333333,0.32,0.38666666666666666
2025-04-25,0.4,0.6,0.0,0.4,0.4,0.2,0.41333333333333333,0.5866666666666666,0.0,0.30666666666666664,0.30666666666666664,0.3866666666666667
2025-04-26,0.4,0.6,0.0,0.4,0.4,0.2,0.4266666666666667,0.56,0.013333333333333334,0.32,0.28,0.4
2025-04-27,0.4,0.6,0.0,0.4,0.4,0.2,0.4533333333333333,0.52,0.02666666666666667,0.3333333333333333,0.25333333333333335,0.41333333333333333
2025-04-28,0.4,0.6,0.0,0.4,0.2,0.4,0.46666666666666673,0.4933333333333333,0.04000000000000001,0.3466666666666667,0.22666666666666668,0.4266666666666667
2025-04-29,0.4,0.6,0.0,0.2,0.2,0.6,0.49333333333333335,0.4533333333333333,0.05333333333333334,0.36000000000000004,0.20000000000000004,0.44
2025-04-30,0.0,1.0,0.0,0.2,0.2,0.6,0.5066666666666667,0.42666666666666664,0.06666666666666667,0.37333333333333335,0.17333333333333334,0.4533333333333333
2025-05-01,0.0,1.0,0.0,0.2,0.2,0.6,0.5066666666666666,0.4133333333333333,0.08000000000000002,0.3733333333333333,0.16000000000000003,0.4666666666666667
2025-05-02,0.6,0.4,0.0,0.6,0.0,0.4,0.5333333333333333,0.3733333333333333,0.09333333333333334,0.37333333333333335,0.13333333333333333,0.4933333333333333
2025-05-03,0.6,0.2,0.2,0.4,0.0,0.6,0.5733333333333334,0.3333333333333333,0.09333333333333334,0.38666666666666666,0.10666666666666667,0.5066666666666666
2025-05-04,0.8,0.0,0.2,0.4,0.0,0.6,0.6133333333333333,0.2933333333333333,0.09333333333333334,0.4000000000000001,0.08000000000000002,0.52
2025-05-05,0.8,0.0,0.2,0.4,0.0,0.6,0.6533333333333332,0.25333333333333335,0.09333333333333334,0.41333333333333333,0.05333333333333334,0.5333333333333333
2025-05-06,0.8,0.0,0.2,0.4,0.0,0.6,0.6933333333333334,0.21333333333333335,0.09333333333333334,0.42666666666666664,0.04000000000000001,0.5333333333333333
2025-05-07,0.8,0.0,0.2,0.4,0.0,0.6,0.7333333333333333,0.17333333333333334,0.09333333333333334,0.4533333333333333,0.02666666666666667,0.52
2025-05-08,0.8,0.0,0.2,0.4,0.0,0.6,0.8,0.10666666666666667,0.09333333333333334,0.48000000000000004,0.013333333333333334,0.5066666666666666
2025-05-09,0.8,0.0,0.2,0.4,0.0,0.6,0.8666666666666667,0.04000000000000001,0.09333333333333334,0.49333333333333335,0.02666666666666667,0.48000000000000004
2025-05-10,1.0,0.0,0.0,0.6,0.0,0.4,0.8933333333333333,0.013333333333333341,0.09333333333333334,0.48000000000000004,0.05333333333333334,0.4666666666666667
2025-05-11,1.0,0.0,0.0,0.6,0.0,0.4,0.9199999999999999,0.0,0.08000000000000002,0.48000000000000004,0.08000000000000002,0.44
2025-05-12,1.0,0.0,0.0,0.6,0.0,0.4,0.9333333333333333,0.0,0.06666666666666667,0.48000000000000004,0.10666666666666667,0.41333333333333333
2025-05-13,1.0,0.0,0.0,0.6,0.0,0.4,0.9466666666666667,0.0,0.05333333333333334,0.48000000000000004,0.13333333333333333,0.38666666666666666
2025-05-14,1.0,0.0,0.0,0.6,0.0,0.4,0.9600000000000001,0.0,0.04000000000000001,0.4666666666666667,0.17333333333333334,0.36000000000000004
2025-05-15,1.0,0.0,0.0,0.6,0.0,0.4,0.9733333333333333,0.0,0.02666666666666667,0.4533333333333333,0.21333333333333335,0.33333333333333337
