逐日调整量_kWh
2587.632533102201
3172.863841328242
4324.388130746916
4439.489404723251
3057.466219859622
6428.431544992727
3076.787869078603
549.0525269337778
2259.351973079827
5263.076505874849
4754.269684631684
4991.094406237362
4139.08660590829
579.2014069027751
470.686197006335
4891.325090572793
8707.46695166295
1911.0294701858697
1191.0629913421385
3355.318193756947
370.50204946111006
413.9717759979967
3267.0509332882566
3741.36330373496
6151.04158905277
1371.4658403595652
1481.1672093100315
182.1003968093667
472.73938879466397
3166.279666787001
6326.704589160293
2677.58037849226
7115.363062407385
3412.547590756343
877.7112490917207
111.20698779296691
6240.775420421641
943.9173007299128
3144.9253482404565
7652.4151600793775
2917.59535603495
388.4312535000014
406.3495541388876
2032.3468752599479
4437.303726652533
5774.608858161599
2873.133966168384
3002.6229475270798
285.4971631239995
298.1519051611092
4770.39206467984
4197.373310364821
7242.665342022338
3762.000424927435
4104.039412937458
94.99181589540623
507.36010330722354
7133.289240849224
4293.825510526178
5367.019623773316
1857.6755475439577
6544.318801782581
155.54686837083193
407.92153979444515
6442.682732813721
3630.7118411243337
5961.199816928114
1022.0399647963021
3437.0354901636374
441.4074471716666
623.7082437277774
2468.422226750909
7298.302666902938
2739.3574537412223
3573.689379539094
3889.18653959803
163.9443968444399
629.0101335611093
2391.16621751345
6260.874735152336
2241.8959777440314
2084.100282650479
2333.215856183337
529.6165907617788
340.08316688472166
1958.5135651124428
3249.376227623935
3147.2284955846426
1158.592201530538
1694.4704974396461
750.7509675388894
287.3758089388889
4733.810831596909
2312.102135487372
3534.693086855672
3157.5135251839633
3638.459742414177
670.4181864666643
760.1528553888861
3555.5180807187935
3057.4383374915924
5499.91603267421
4986.844220627912
4164.377355009947
587.6918026111132
721.6347527063879
4039.6864747030195
3453.15136177351
2231.906240300586
2503.3899145401188
790.8498330836726
1110.3238729591662
533.6036403055527
2959.4874844766655
4240.786556696233
2696.767505781969
3788.9106237078945
4786.3484438135365
595.2127068444413
1112.809349822221
7279.537581799759
8169.373604783149
6162.417059798973
8248.341655316923
7014.6600845531575
3338.3712085374477
1903.528137398606
7417.68573746873
4799.583187037279
1927.1444364974877
1493.1111904464706
2555.982632293848
538.8263197222211
871.8298991666677
2399.186130996525
2378.5243906236274
2618.2837316212635
4607.648871416375
5738.503643792874
634.4620711111122
461.3802707407405
5387.7019514609265
2910.167589817352
1871.9540359873722
4179.4059875074845
2733.674965719477
1485.637664499998
434.37592337448604
3958.666746065041
1756.2515725107987
8739.598350929036
6393.013710128067
7007.564961884512
2485.495866166667
2917.0570026555615
11589.403386081809
4326.037194971791
3653.130189161092
5966.320160225654
2808.078147824489
1171.4541933333314
1139.957822622222
7234.187086041071
5919.822677886511
6824.888660667239
3054.866877235593
4220.702175642506
1859.4019793588902
1656.432300861113
5401.300339297226
3154.3636734251922
1936.7516144490492
7642.570701675822
7057.530886496447
634.8628449144453
611.1469438055542
4261.4223438532235
1814.1140144505907
4325.204083429371
5697.309598661777
3314.549745268997
1209.4317886866652
960.7905031722237
1498.9047431764088
4591.378380571298
3568.7021611462933
4129.130047821746
9212.459072791426
471.8623003055552
282.6408121055587
3573.804888997871
3848.79253351207
4776.3010061589375
2795.2447778474607
4668.49358417963
975.7125586666648
1933.563071911109
5341.046651193278
2158.383211868293
1929.8040343831658
4155.56178981571
5907.51604627119
997.8416642915556
860.0341990555548
2290.456009922563
12539.213902032978
2867.9836579635817
4165.555372552396
4111.358822541414
677.8353799166657
524.4614635963893
3916.2035645116684
8870.44878719142
3901.7667004430723
5211.078500094789
4119.473910149243
808.8137222444448
468.5459852222219
4986.725743026069
4936.767595636219
3018.7857350444433
3715.57392597291
7827.538677444174
125.68543133333537
119.77641976916735
5499.3759727855295
607.6157892259256
6522.537636023418
1642.655340212269
4509.261460100608
511.7283073858332
727.5724716721654
2530.1757417746912
6138.262478571691
2131.808755943999
3607.380538130422
4082.9316515715973
835.4564975802245
400.34049136222313
2440.5012958063626
3376.467419985597
1354.0277098814122
3725.9343493592614
7920.552429954661
206.93323825000093
332.89456666666695
7744.602461920715
2177.8847046527358
1483.4962459886992
545.6807061052416
7966.979852863869
858.8999510231163
269.66239363888747
2399.59880565219
5380.341978713897
4209.795836979495
3895.216831274997
2346.7864998784316
769.3300887111109
1155.2553227888861
2049.2612589878686
3158.658996325002
2242.84493180067
350.5585056823897
10711.564936284933
400.36491865138754
298.9267501291087
5047.927854589784
3570.8666997585924
2232.1040940944144
1155.252074221881
2831.3761343800506
669.9158029697746
172.33452430055564
2644.113170686324
3205.4855819514814
1658.5033840574756
4856.111808739337
1137.8160910733195
430.9916241166659
169.50466555555602
2145.0909957940585
2919.067512052293
3149.3016604602067
3533.5733912777396
3494.8716570109286
229.5135996951078
478.6789395073295
2301.8219085598985
3864.328620567004
775.0906227268216
2813.4045020884832
2781.2008310977753
382.994797146441
740.7044183771674
2471.8168469106645
2662.807686134306
5374.115966564796
2216.7611093915752
2163.98924380461
129.7722101907517
3163.8184302186555
1494.7805432101509
2863.7435343717502
3950.82136687088
7419.282177647727
4257.908209853575
3674.4982296506914
1069.0050870430402
4157.197050443305
2920.939559489276
2667.1683010575225
1700.249709216393
3371.5624530152754
3276.4388257321407
1437.6860457369678
2501.1022132669063
2565.094683328266
1477.1196968662505
3195.2668630908793
546.5980352525539
3660.9755073516117
1703.5293521644408
1133.8931540788972
469.1498476945179
2607.1833646549144
1519.0943286707181
1565.1782918386991
631.2321037023199
972.1541637556421
1837.782871915632
1832.920778308265
1690.0590682897819
608.3862812465751
